鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯,縣市名稱,郵遞區號,交易年,交易月,交易日,建物坪數,單坪價格,建築完成年,建築完成月,建築完成日,交易時屋齡,車位有無,PK_key,latitude,longitude,郵遞區號6碼,土地位置建物門牌
中山區,房地(土地+建物)+車位,23.44,土地4建物1車位2,五層,二十四層,1,見其他登記事項,鋼骨鋼筋混凝土造,311.94,3,2,2,有,無,64460000,坡道平面,64.08,4500000,土地及建物分次登記案件。前案土地登記收件字號：；,138.78,12.69,13.63,1,台北市,104,2019,5,25,94.36185,683115.051262772,2018,12,13,1,1,RPQRMLLLOHOFFCA18CA,25.046333,121.537032,,臺北市中山區建國北路一段１號五樓
中山區,房地(土地+建物)+車位,22.54,土地4建物1車位1,九層,二十四層,1,見其他登記事項,鋼骨鋼筋混凝土造,279.9,3,2,2,有,無,64300000,坡道平面,32.04,2200000,土地及建物分次登記案件。前案土地登記收件字號：；,138.78,12.69,13.63,1,台北市,104,2019,5,25,84.66975,759421.1628119843,2018,12,13,1,1,RPSRMLLLOHOFFCA38CA,25.046333,121.537032,,臺北市中山區建國北路一段１號九樓
中山區,房地(土地+建物)+車位,20.72,土地4建物1車位1,四層,二十四層,1,見其他登記事項,鋼骨鋼筋混凝土造,258.44,3,2,2,有,無,59800000,坡道平面,32.04,3600000,土地及建物分次登記案件。前案土地登記收件字號：；,130.87,11.12,8.68,1,台北市,104,2019,5,25,78.1781,764920.0991070389,2018,12,13,1,1,RPPSMLLLOHOFFCA18CA,25.0464642,121.5370622,,臺北市中山區建國北路一段５號四樓
中山區,房地(土地+建物)+車位,20.59,土地4建物1車位2,十層,二十四層,1,見其他登記事項,鋼骨鋼筋混凝土造,278.78,3,2,2,有,無,56180000,坡道平面,61.52,5200000,土地及建物分次登記案件。前案土地登記收件字號：；,124.03,12.32,8.8,1,台北市,104,2019,5,25,84.33094999999999,666184.834867863,2018,12,13,1,1,RPRSMLLLOHOFFCA38CA,25.0464642,121.5370622,,臺北市中山區建國北路一段７號十樓
中山區,房地(土地+建物)+車位,20.59,土地4建物1車位2,十一層,二十四層,1,見其他登記事項,鋼骨鋼筋混凝土造,278.78,3,2,2,有,無,57580000,坡道平面,61.52,7050000,土地及建物分次登記案件。前案土地登記收件字號：；,124.03,12.32,8.8,1,台北市,104,2019,5,25,84.33094999999999,682786.0945477313,2018,12,13,1,1,RPSSMLLLOHOFFCA48CA,25.0464642,121.5370622,,臺北市中山區建國北路一段７號十一樓
中山區,房地(土地+建物)+車位,23.44,土地4建物1車位2,十四層,二十四層,1,見其他登記事項,鋼骨鋼筋混凝土造,311.94,3,2,2,有,無,68850000,坡道平面,64.08,4500000,土地及建物分次登記案件。前案土地登記收件字號：；,138.78,12.69,13.63,1,台北市,104,2019,5,25,94.36185,729638.0899696222,2018,12,13,1,1,RPWRMLLLOHOFFCA78CA,25.046333,121.537032,,臺北市中山區建國北路一段１號十四樓
中山區,房地(土地+建物)+車位,9.6,土地1建物1車位1,八層,十二層,1,住家用,見其他登記事項,114.08,2,1,1,有,有,21100000,坡道平面,0.0,0,,39.08,0.36,3.68,1,台北市,104,2019,5,13,34.5092,611431.1545906599,2016,6,2,3,1,RPSNMLQKOHOFFCA38CA,25.0566901,121.5266692,,臺北市中山區新生北路二段６８巷８號八樓之１０
中山區,房地(土地+建物)+車位,42.73,土地2建物1車位3,十層,十三層,1,住家用,鋼筋混凝土造,349.16,3,2,2,有,有,67000000,坡道平面,116.94,0,,129.13,19.35,14.28,1,台北市,104,2019,5,5,105.6209,634344.1496900708,2010,7,1,9,1,RPRPMLLKOHOFFCA97CA,25.0555132,121.5299525,,臺北市中山區吉林路１３８號十樓
中山區,房地(土地+建物),4.62,土地1建物1車位0,四層,七層,5,住商用,鋼筋混凝土造,31.14,1,1,1,有,有,5200000,,0.0,0,,21.45,0.0,2.93,1,台北市,104,2019,4,29,9.41985,552025.7753573571,1981,5,11,38,0,RPTQMLMKOHOFFCA38CA,25.053126,121.523199,,臺北市中山區中山北路二段２７巷２號４樓之５
中山區,房地(土地+建物),6.38,土地1建物1車位0,六層,六層,5,住家用,鋼筋混凝土造,31.95,1,1,1,有,有,5380000,,0.0,0,陽台外推,20.29,0.0,3.48,1,台北市,104,2019,5,5,9.664875,556654.8972438857,1980,1,10,39,0,RPSQMLLKOHOFFCA18CA,25.060776,121.528261,,臺北市中山區新生北路二段１３３巷１２號六樓之１
中山區,房地(土地+建物),6.6,土地1建物1車位0,六層,六層,5,住家用,鋼筋混凝土造,32.4,1,1,1,有,有,5460000,,0.0,0,陽台外推,19.14,0.0,5.08,1,台北市,104,2019,5,5,9.801,557086.0116314662,1980,1,10,39,0,RPTQMLLKOHOFFCA28CA,25.060776,121.528261,,臺北市中山區新生北路二段１３３巷１２號六樓
中山區,房地(土地+建物),6.57,土地2建物1車位0,八層,十一層,5,住家用,鋼筋混凝土造,51.73,1,1,1,有,有,7300000,,0.0,0,,35.62,0.0,3.09,1,台北市,104,2019,5,24,15.648324999999998,466503.6034208135,1978,3,1,41,0,RPQNMLOLOHOFFCA08CA,25.065407,121.528041,,臺北市中山區新生北路三段４３號八樓之９
中山區,房地(土地+建物),40.0,土地2建物1車位0,二層，陽台,三層,2,住家用,鋼筋混凝土造,84.46,2,1,1,有,無,12000000,,0.0,0,親友、員工或其他特殊關係間之交易。；,84.46,0.0,0.0,0,台北市,104,2019,5,24,25.54915,469682.9444423787,1973,8,31,46,0,RPPOMLLLOHOFFCA77CA,25.067869,121.530007,,臺北市中山區新生北路三段９３巷６３號二樓
中山區,房地(土地+建物)+車位,124.21,土地1建物1車位3,九層,十四層,1,住家用,鋼骨鋼筋混凝土造,586.13,0,0,0,無,無,183000000,坡道平面,114.24,0,,271.17,14.98,29.19,1,台北市,104,2019,4,22,177.304325,1032123.7228702684,2013,4,9,6,1,RPWNMLPLOHOFFCA78CA,25.079674,121.553702,,臺北市中山區樂群二路５６號九樓
中山區,房地(土地+建物)+車位,44.26,土地1建物1車位2,二層,十五層,1,住家用,鋼筋混凝土造,245.44,3,2,2,有,有,73000000,坡道平面,64.06,6000000,含增建或未登記建物。；,116.56,3.19,9.06,1,台北市,104,2019,1,17,74.2456,983223.2482463608,2007,9,19,12,1,RPRPMLOKOHOFFCA38DA,25.0783308,121.5470878,,臺北市中山區明水路３９７巷１８弄１０號２樓
中山區,房地(土地+建物),26.43,土地1建物1車位0,八層,十四層,1,見其他登記事項,鋼筋混凝土造,128.66,3,2,2,有,有,24700000,,0.0,0,含增建或未登記建物。,91.48,0.21,6.51,1,台北市,104,2019,4,20,38.91965,634640.8562255828,1986,3,14,33,0,RPQQMLSKOHOFFCA78DA,25.056201,121.542565,,臺北市中山區興安街６３號８樓之２
中山區,房地(土地+建物),4.6,土地5建物1車位0,二層,十五層,5,住家用,鋼筋混凝土造,37.39,1,1,1,有,有,7650000,,0.0,0,含增建或未登記建物。,23.8,0.0,2.59,1,台北市,104,2019,4,19,11.310475,676364.1668453359,1988,5,24,31,0,RPPNMLRLOHOFFCA38DA,25.079674,121.553702,,臺北市中山區建國北路二段３５號２樓之１１
中山區,房地(土地+建物),3.25,土地1建物1車位0,三層,十一層,1,住商用,鋼筋混凝土造,116.89,0,0,0,無,無,14143690,,0.0,0,,116.89,0.0,0.0,1,台北市,104,2019,5,29,35.359225,400000.0,1978,1,19,41,0,RPQNMLSKOHOFFCA48DA,25.0625158,121.5251827,,臺北市中山區民權東路一段72號三樓，三樓之1至11
中山區,房地(土地+建物),6.27,土地1建物2車位0,一層,七層,3,商業用,鋼筋混凝土造,91.95,2,1,1,有,無,11300000,,0.0,0,,85.42,3.38,0.0,1,台北市,104,2019,4,28,27.814875,406257.4431846269,1986,11,3,33,0,RPXOMLSJPHOFFCA56CA,25.067085,121.530029,,臺北市中山區吉林路456巷5號
中山區,房地(土地+建物)+車位,13.23,土地1建物1車位1,六層,六層,3,住家用,鋼筋混凝土造,64.49,0,0,0,無,有,23420000,升降機械,7.32,2100000,,20.2,7.8,5.19,1,台北市,104,2019,2,20,19.508225,1200519.2681548423,2016,2,26,3,1,RPORMLMKOHOFFCA97CA,25.0567276,121.532553,,臺北市中山區松江路１８８巷２號六樓
中山區,房地(土地+建物)+車位,19.71,土地2建物1車位1,四層,九層,3,住家用,鋼筋混凝土造,112.83,0,1,1,有,有,23500000,塔式車位,21.48,0,,43.3,7.02,3.05,1,台北市,104,2019,4,16,34.131075,688522.1165755839,2018,4,26,1,1,RPPNMLNKOHOFFCA77CA,25.0480054,121.5348022,,臺北市中山區伊通街1號4樓
中山區,房地(土地+建物),8.69,土地2建物1車位0,七層,十六層,1,商業用,鋼筋混凝土造,68.56,2,1,1,有,有,13200000,,0.0,0,含增建或未登記建物。；,44.5,0.0,5.25,1,台北市,104,2019,5,5,20.7394,636469.7146494113,1990,8,22,29,0,RPTNMLNKOHOFFCA18CA,25.065948,121.523857,,臺北市中山區雙城街28巷1號7樓之2
中山區,房地(土地+建物),5.09,土地1建物1車位0,五層,十四層,5,商業用,鋼筋混凝土造,36.69,1,1,1,有,有,8250000,,0.0,0,,23.04,0.0,3.87,1,台北市,104,2019,5,9,11.098724999999998,743328.6255853714,1999,4,27,20,0,RPXRMLNKOHOFFCA98CA,25.0559167,121.523941,,臺北市中山區中山北路二段５９巷２１號五樓之１３
中山區,房地(土地+建物),3.47,土地1建物1車位0,九層,十二層,5,住家用,鋼筋混凝土造,37.79,1,1,1,有,有,5100000,,0.0,0,,29.68,0.0,0.0,1,台北市,104,2019,5,4,11.431475,446136.6534064939,1981,4,10,38,0,RPUQMLMKOHOFFCA48CA,25.065404,121.527262,,臺北市中山區新生北路三段５６巷１號九樓之７
中山區,房地(土地+建物),3.68,土地1建物1車位0,六層,十四層,5,住家用,鋼筋混凝土造,36.75,1,1,1,有,有,6580000,,0.0,0,,25.81,0.0,0.0,1,台北市,104,2019,5,3,11.116875,591892.9555293191,1981,1,22,38,0,RPXOMLMKOHOFFCA58CA,25.062887,121.527991,,臺北市中山區新生北路3段1號6樓之7
中山區,房地(土地+建物),22.26,土地1建物1車位0,二層,七層,3,住家用,鋼筋混凝土造,152.55,4,1,2,有,有,25350000,,0.0,0,,132.31,0.0,3.05,1,台北市,104,2019,5,15,46.146375,549338.9242383611,1977,8,31,42,0,RPQRMLOKOHOFFCA38CA,25.061284,121.53499,,臺北市中山區民權東路二段１５２巷１０號二樓
中山區,房地(土地+建物),30.37,土地1建物1車位0,三層,五層,2,住家用,鋼筋混凝土造,115.61,3,2,2,有,無,12250000,,0.0,0,,91.26,0.0,11.92,0,台北市,104,2019,4,25,34.972025,350279.973779042,1984,10,16,35,0,RPTQMLNKOHOFFCA48CA,25.067302,121.531197,,臺北市中山區吉林路４４７巷１６號三樓
中山區,房地(土地+建物),39.0,土地1建物1車位0,三層,四層,2,住家用,鋼筋混凝土造,93.56,3,2,2,有,無,15250000,,0.0,0,含增建或未登記建物。；,93.56,0.0,0.0,0,台北市,104,2019,4,3,28.3019,538833.0818778952,1971,8,30,48,0,RPRSMLOKOHOFFCA58CA,25.049369,121.525748,,臺北市中山區長安東路一段43巷5號3樓
中山區,房地(土地+建物),20.27,土地2建物1車位0,八層,十一層,1,住家用,鋼筋混凝土造,156.46,4,2,2,有,有,22500000,,0.0,0,,108.96,0.0,9.57,1,台北市,104,2019,4,30,47.32915,475394.1281430155,1978,3,1,41,0,RPUNMLOLOHOFFCA48CA,25.065407,121.528041,,臺北市中山區新生北路三段４３號八樓
中山區,房地(土地+建物),34.5,土地1建物1車位0,二層,五層,2,商業用,鋼筋混凝土造,150.82,4,2,2,有,無,26000000,,0.0,0,親友、員工或其他特殊關係間之交易。；,133.9,0.0,13.85,0,台北市,104,2019,4,16,45.62305,569887.370528713,1985,10,8,34,0,RPVNMLMKPHOFFCA38CA,25.061362,121.524221,,臺北市中山區中山北路二段１１５巷３弄２０號二樓
中山區,房地(土地+建物)+車位,28.3,土地1建物1車位1,二層,五層,3,住家用,鋼筋混凝土造,142.52,2,2,2,有,有,26500000,升降平面,31.68,0,建商與地主合建案。；,62.89,10.23,3.03,0,台北市,104,2019,5,23,43.112300000000005,614673.7705944707,2019,3,7,0,1,RPSPMLKMPHOFFCA28CA,25.0471226,121.5292111,,臺北市中山區長安東路一段５６巷７弄２２之１號二樓
中山區,房地(土地+建物)+車位,37.7,土地1建物1車位1,五層，見其他登記事項,五層,3,住家用,鋼筋混凝土造,184.92,2,2,2,有,有,36000000,升降平面,31.68,0,建商與地主合建案。；,84.19,11.93,9.16,0,台北市,104,2019,5,23,55.93829999999999,643566.2149189375,2019,3,7,0,1,RPTPMLKMPHOFFCA38CA,25.047226,121.529293,,臺北市中山區長安東路一段５６巷７弄２０之１號五樓
中山區,房地(土地+建物)+車位,41.84,土地1建物1車位2,五層，見其他登記事項,五層,3,住家用,鋼筋混凝土造,220.02,2,2,2,有,有,39400000,升降平面,63.36,0,建商與地主合建案。；,84.16,14.01,9.41,0,台北市,104,2019,5,23,66.55605,591982.2465425758,2019,3,7,0,1,RPUPMLKMPHOFFCA48CA,25.0471226,121.5292111,,臺北市中山區長安東路一段５６巷７弄２２之１號五樓
中山區,房地(土地+建物)+車位,35.18,土地1建物1車位1,三層,五層,3,住家用,鋼筋混凝土造,173.26999999999998,3,2,2,有,有,32200000,升降平面,31.68,0,建商與地主合建案。；,75.71,9.13,12.43,0,台北市,104,2019,5,23,52.41417499999999,614337.629086025,2019,3,7,0,1,RPVPMLKMPHOFFCA58CA,25.0471226,121.5292111,,臺北市中山區長安東路一段５６巷７弄２２號三樓
中山區,房地(土地+建物),18.0,土地1建物1車位0,一層,五層,3,見其他登記事項,鋼筋混凝土造,79.28999999999999,1,2,1,有,有,19960000,,0.0,0,建商與地主合建案。；,54.47,0.0,0.0,0,台北市,104,2019,5,23,23.985225,832178.9768492895,2019,3,7,0,0,RPTNMLLMPHOFFCA28CA,25.0471226,121.5292111,,臺北市中山區長安東路一段５６巷７弄２２之１號
中山區,房地(土地+建物),24.73,土地1建物1車位0,五層,五層,2,住家用,鋼筋混凝土造,104.71,3,2,2,有,無,13680000,,0.0,0,含增建或未登記建物。權利人二人,80.62,0.0,15.28,0,台北市,104,2019,4,8,31.674775,431889.413579102,1984,6,25,35,0,RPPNMLNLOHOFFCA97DA,25.067393,121.531237,,臺北市中山區吉林路４４７巷１３號５樓
中山區,房地(土地+建物),18.17,土地1建物1車位0,九層,十五層,1,住家用,鋼筋混凝土造,205.96,3,2,2,有,有,51000000,,0.0,0,含增建或未登記建物。,122.01,5.89,18.19,1,台北市,104,2019,5,5,62.3029,818581.4785507576,2008,11,28,11,0,RPWOMLPLOHOFFCA98DA,25.055587,121.556674,,臺北市中山區民權東路一段２５號９樓
中山區,房地(土地+建物),9.34,土地4建物1車位0,二層,五層,5,住家用,鋼筋混凝土造,43.13,1,1,1,有,無,4780000,,0.0,0,含增建或未登記建物。,30.97,0.0,3.6,0,台北市,104,2019,4,23,13.046825,366372.6615479245,1978,4,29,41,0,RPRNMLMLOHOFFCA08DA,25.058498,121.527062,,臺北市中山區林森北路３８３巷２２號２樓之１
中山區,房地(土地+建物),5.64,土地1建物1車位0,八層,十三層,1,住家用,鋼筋混凝土造,61.1,2,2,1,有,有,13990000,,0.0,0,含增建或未登記建物。,39.72,4.08,0.0,1,台北市,104,2019,5,19,18.48275,756921.99483302,2007,12,12,12,0,RPUQMLRKOHOFFCA09DA,25.064793,121.523608,,臺北市中山區農安街１０之１號８樓
中山區,房地(土地+建物),36.0,土地1建物1車位0,三層，陽台,四層,2,住家用,鋼筋混凝土造,104.6,3,2,2,有,無,19100000,,0.0,0,含增建或未登記建物。；,104.6,0.0,0.0,0,台北市,104,2019,5,9,31.6415,603637.6277989349,1973,3,19,46,0,RPVPMLOKOHOFFCA78DA,25.059109,121.538617,,臺北市中山區合江街１１６巷１０號３樓
中山區,房地(土地+建物),13.96,土地3建物1車位0,二層,十一層,1,住家用,鋼筋混凝土造,123.26,0,0,0,無,有,26000000,,0.0,0,親友、員工或其他特殊關係間之交易。；,78.29,7.25,9.56,1,台北市,104,2019,4,25,37.28615,697309.8590227203,1996,10,21,23,0,SPRQMLLKPHOFFCA28CA,25.0547588,121.5412743,,臺北市中山區長春路２６７號二樓
中山區,房地(土地+建物),15.39,土地1建物1車位0,七層,十一層,1,住家用,鋼筋混凝土造,61.1,2,1,1,有,有,16680000,,0.0,0,,44.34,1.64,3.99,1,台北市,104,2019,5,25,18.48275,902463.107492121,1996,10,4,23,0,RPVNMLSJPHOFFCA88CA,25.080137,121.550867,,臺北市中山區明水路５８１巷１７號七樓之２
中山區,房地(土地+建物),2.68,土地2建物2車位0,十一層,十二層,1,商業用,鋼筋混凝土造,33.14,0,0,1,無,有,4300000,,0.0,0,,22.6,3.99,0.0,1,台北市,104,2019,4,23,10.02485,428934.09876457,1982,7,7,37,0,RPWPMLNJPHOFFCA68CA,25.0545986,121.5255575,,臺北市中山區林森北路２６３號十一樓之３
中山區,房地(土地+建物)+車位,81.24,土地2建物1車位2,六層,九層,3,住家用,鋼筋混凝土造,330.09000000000003,4,2,2,有,有,55500000,坡道平面,107.61,0,,152.75,3.04,13.9,1,台北市,104,2019,4,30,99.852225,555821.3650221615,2000,11,24,19,1,RPVPMLOJPHOFFCA68CA,25.061462,121.535731,,臺北市中山區民權東路二段１５２巷６弄１１號六樓
中山區,房地(土地+建物),7.27,土地2建物1車位0,六層,七層,3,見其他登記事項,鋼筋混凝土造,34.86,0,0,0,無,有,9680000,,0.0,0,,15.59,0.0,7.86,1,台北市,104,2019,6,2,10.54515,917957.5444635686,2018,9,25,1,0,RPSOMLTKOHOFFCA78CA,25.057649,121.528818,,臺北市中山區中原街４６之２號六樓
中山區,房地(土地+建物)+車位,1.46,土地1建物1車位2,十四層,二十四層,1,住家用,見其他登記事項,21.08,3,2,2,有,有,5000000,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。；親友、員工或其他特殊關係間之交易。,9.63,0.81,1.05,1,台北市,104,2019,6,6,6.3767,784104.6309219503,2013,11,1,6,1,RPSPMLKLOHOFFCA08CA,25.0547588,121.5412743,,臺北市中山區林森北路３４９號１４樓之１
中山區,房地(土地+建物),13.13,土地2建物1車位0,九層,十一層,1,住家用,鋼筋混凝土造,102.07,3,2,2,有,有,16000000,,0.0,0,,71.63,0.0,3.83,1,台北市,104,2019,4,29,30.876175,518198.9025518867,1978,3,1,41,0,RPPNMLOLOHOFFCA97CA,25.065407,121.528041,,臺北市中山區新生北路三段４３號九樓之１３
中山區,房地(土地+建物)+車位,8.77,土地1建物1車位1,十二層,十四層,1,住家用,鋼筋混凝土造,87.86000000000001,2,2,1,有,有,21500000,塔式車位,0.0,0,含增建或未登記建物。；,39.43,4.44,3.65,1,台北市,104,2019,5,20,26.57765,808950.3774788216,2013,9,4,6,1,RPQNMLRKOHOFFCA28CA,25.085623,121.553869,,臺北市中山區北安路789號12樓之5
中山區,房地(土地+建物)+車位,37.5,土地1建物1車位1,九層,九層,3,住家用,鋼筋混凝土造,178.54,3,2,2,有,有,23500000,坡道平面,0.0,0,含增建或未登記建物。；,100.19,0.0,12.28,1,台北市,104,2019,5,17,54.00834999999999,435117.9030649891,1999,5,11,20,1,RPRNMLRKOHOFFCA38CA,25.084768,121.537125,,臺北市中山區通北街118巷11號9樓
中山區,房地(土地+建物),7.33,土地1建物1車位0,五層,八層,5,商業用,鋼筋混凝土造,43.92,0,0,0,無,有,7250000,,0.0,0,含增建或未登記建物。；,29.34,0.0,4.1,1,台北市,104,2019,5,2,13.2858,545695.4041156723,1987,1,26,32,0,RPTNMLRKOHOFFCA58CA,25.067136,121.527416,,臺北市中山區新生北路三段82號5樓之2
中山區,房地(土地+建物)+車位,17.18,土地1建物1車位1,四層,十四層,1,住家用,鋼筋混凝土造,216.3,4,2,2,有,有,44800000,坡道平面,35.07,0,,114.53,4.57,14.91,1,台北市,104,2018,12,21,65.43075,684693.3590093342,2007,6,23,11,1,RPQPMLRKOHOFFCA48CA,25.048185,121.541917,,臺北市中山區長安東路二段２０８號四樓
中山區,房地(土地+建物),15.94,土地1建物1車位0,七層,九層,3,商業用,鋼筋混凝土造,142.57999999999998,3,2,1,有,有,22300000,,0.0,0,含增建或未登記建物。；,102.96,0.0,15.78,1,台北市,104,2019,4,29,43.13045,517036.1079005667,1978,1,16,41,0,RPWOMLRKOHOFFCA98CA,25.0504673,121.522823,,臺北市中山區中山北路一段83巷5號7樓之21
